,review_id,sentiment,label_id,input_ids,review_body,date
4348,16004,-1,0,"[0, 100, 3584, 42, 11, 12, 8005, 11, 10, 24106, 1275, 3195, 1437, 53, 399, 75, 860, 24, 15, 454, 939, 300, 184, 4, 380, 5021, 328, 5909, 5, 78, 86, 939, 1381, 7, 23595, 5, 3588, 1437, 5, 6162, 1437, 11385, 43805, 1581, 11, 986, 6173, 95, 734, 7450, 1071, 4, 12898, 62, 1437, 235, 223, 5, 13977, 3318, 4, 939, 21, 8240, 11, 5, 3588, 13, 10, 205, 379, 728, 8, 21, 8265, 939, 1017, 33, 7, 15061, 50, 847, 5, 10199, 7, 120, 66, 9, 24, 131, 2140, 939, 2468, 5, 43805, 4102, 7, 5111, 4, 64, 75, 2067, 7, 671, 42, 25, 1115, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I purchased this in-store in a vivid red color  but didn't try it on until i got home. big mistake! literally the first time i tried to zip the dress  the cheap  horrible zipper noted in previous reviews just...broke. midway up  right under the waist tie. i was trapped in the dress for a good 15 minutes and was scared i'd have to rip or cut the fabric to get out of it; eventually i pulled the zipper apart to escape. can't wait to return this asap.,2021-04-23T00:33:35Z
4349,3218,0,1,"[0, 32112, 2283, 13, 42, 6399, 4, 939, 2333, 3568, 10, 4761, 7, 739, 6122, 15, 5, 847, 8, 1468, 1437, 98, 939, 439, 19, 10, 4761, 4, 939, 21, 7358, 11, 24, 4, 2299, 5940, 12926, 10, 1836, 874, 110, 2340, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Was excited for this shirt. i usually wear a medium to large depending on the cut and material  so i went with a medium. i was swimming in it. definitely recommend ordering a size below your normal.,2021-04-23T00:33:35Z
4350,17404,1,2,"[0, 100, 300, 5, 40711, 8, 657, 5, 3195, 4, 5, 2496, 8, 1836, 11, 1105, 642, 16, 1969, 13, 127, 765, 1403, 4, 182, 3137, 24382, 13, 173, 4, 122, 1437, 939, 240, 55, 8089, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I got the moss and love the color. the style and size in 31p is perfect for my short self. very comfy for work. now  i need more colors...,2021-04-23T00:33:35Z
4351,142,1,2,"[0, 100, 101, 42, 23204, 98, 203, 939, 95, 2162, 24, 11, 10, 200, 3195, 328, 5, 16415, 2923, 146, 5, 23204, 18627, 7, 127, 3989, 95, 615, 7, 28, 34203, 4, 939, 5328, 24, 81, 130, 430, 14442, 42, 186, 14, 429, 33, 1299, 350, 10905, 13, 173, 50, 12924, 1650, 4, 939, 697, 11, 10, 2131, 2147, 98, 42, 16, 5, 235, 2408, 13, 84, 12924, 377, 4, 5, 24117, 25816, 492, 24, 10, 410, 828, 9, 27456, 8, 5, 10521, 3195, 1411, 19, 960, 4, 939, 437, 195, 108, 406, 113, 1836, 158, 12, 1092, 8, 5, 739, 2564, 95, 235, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","I like this sweater so much i just bought it in a second color! the pleats make the sweater conform to my shape just enough to be flattering. i wore it over three different dresses this week that might have felt too bare for work or cooler weather. i live in a hot climate so this is the right weight for our cooler months. the metallic threads give it a little bit of flair and the grey color goes with everything. i'm 5'7"" size 10-12 and the large fit just right.",2021-04-23T00:33:35Z
4352,10786,-1,0,"[0, 574, 12677, 42, 3588, 804, 1437, 53, 127, 650, 181, 2645, 324, 26549, 156, 162, 1326, 101, 41, 21297, 31, 5, 21950, 36181, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Loved this dress online  but my small pettie stature made me looks like an orphan from the prairie.,2021-04-23T00:33:35Z
4353,9875,1,2,"[0, 713, 16, 10, 9869, 3588, 4, 24, 16, 15, 5, 2016, 526, 8, 9321, 1437, 98, 939, 74, 45, 5940, 13, 2131, 1035, 3568, 4, 53, 5, 1468, 8, 2496, 32, 15652, 4, 5, 16576, 16, 2299, 10, 12, 1902, 1437, 45, 79, 2681, 1437, 53, 939, 6573, 14, 4, 24, 1237, 10, 29826, 350, 3229, 11, 5, 7050, 1437, 98, 114, 47, 214, 227, 10070, 11, 5, 11044, 1437, 939, 1017, 645, 62, 4, 14, 26, 1437, 10, 231, 74, 28, 350, 380, 13, 162, 4, 939, 437, 195, 108, 306, 1437, 5962, 23246, 8, 2631, 438, 8, 2333, 3568, 10, 204, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This is a lovely dress. it is on the heavy side and lined  so i would not recommend for hot summer wear. but the material and style are adorable. the skirt is definitely a-line  not sheath  but i prefer that. it runs a tad too tight in the chest  so if you're between sizes in the bust  i'd order up. that said  a 6 would be too big for me. i'm 5'4  120 lbs and 34c and usually wear a 4.,2021-04-23T00:33:35Z
4354,12546,-1,0,"[0, 713, 3235, 222, 1085, 13, 162, 4, 5, 299, 34, 4276, 323, 4, 42, 74, 173, 13, 10, 3240, 693, 54, 473, 45, 2703, 143, 323, 8, 16, 2735, 7050, 196, 4, 67, 1437, 5, 299, 821, 11251, 11, 5, 1312, 4, 24, 95, 222, 45, 2564, 235, 4, 5, 299, 16, 182, 7174, 2018, 960, 4, 10, 1109, 39723, 74, 146, 10, 380, 2249, 11, 42, 3235, 4, 67, 939, 115, 45, 120, 10, 205, 2564, 4, 25, 939, 21287, 5, 299, 1437, 5, 124, 74, 3068, 62, 4, 5, 17539, 6806, 32, 15983, 4, 45, 14237, 415, 330, 868, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,2021-04-23T00:33:35Z
4355,18818,0,1,"[0, 133, 13855, 6439, 16, 182, 1256, 53, 24, 18, 2299, 45, 2425, 13, 390, 54, 32, 15, 5, 42294, 906, 526, 50, 10941, 4, 2704, 24, 2345, 9, 1326, 101, 181, 1176, 16711, 15, 4, 939, 524, 195, 108, 406, 8, 939, 770, 7, 7, 356, 1122, 7, 5, 1421, 11, 5, 2170, 53, 24, 606, 159, 7, 127, 35713, 98, 24, 74, 356, 275, 15, 26647, 73, 31507, 693, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",The jumpsuit is very pretty but it's definitely not meant for women who are on the curvier side or shorter. plus it sort of looks like pajamas on. i am 5'7 and i wanted to to look similar to the model in the picture but it comes down to my ankles so it would look best on taller/thin woman.,2021-04-23T00:33:35Z
4356,2672,1,2,"[0, 100, 657, 209, 10844, 12, 51, 269, 355, 402, 780, 7, 127, 18704, 328, 1437, 1437, 1437, 1836, 35, 1437, 1437, 939, 3584, 127, 2340, 1836, 11, 5, 1400, 8, 21, 3915, 51, 1979, 75, 4140, 66, 4, 5, 647, 14174, 1903, 162, 645, 5, 2514, 1836, 14588, 162, 14, 209, 40, 4140, 10, 455, 1836, 25, 939, 3568, 106, 53, 939, 770, 7, 28, 686, 98, 939, 2740, 5, 2514, 1836, 95, 11, 403, 4, 1437, 1437, 1437, 1437, 939, 829, 5, 2514, 1836, 8, 77, 939, 1381, 106, 15, 939, 115, 619, 106, 16539, 66, 235, 409, 8, 2157, 350, 7082, 4, 939, 1682, 127, 2340, 1836, 8, 5328, 3553, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I love these jeans- they really added something special to my wardrobe!    size:   i purchased my normal size in the store and was worried they wouldn't stretch out. the sales clerk helping me order the larger size alerted me that these will stretch a full size as i wear them but i wanted to be sure so i ordered the larger size just in case.     i received the larger size and when i tried them on i could feel them stretching out right away and feeling too loose. i kept my normal size and wore th,2021-04-23T00:33:35Z
4357,8329,0,1,"[0, 100, 2740, 42, 11, 10, 650, 4716, 1459, 4, 19, 2664, 5073, 769, 4468, 939, 393, 269, 216, 99, 7, 1057, 11, 1110, 9, 39328, 4, 939, 437, 195, 16935, 6764, 59, 16970, 2697, 4, 939, 437, 11, 227, 10, 204, 4716, 1459, 8, 10, 231, 4716, 1459, 6122, 15, 5, 1518, 1437, 4007, 197, 3215, 1437, 11875, 1368, 8246, 8, 182, 765, 13332, 15346, 4, 939, 303, 42, 3588, 7, 2564, 10, 410, 739, 4, 24, 21, 1341, 1481, 1115, 13802, 15, 162, 600, 939, 222, 101, 5, 1810, 15500, 5397, 4, 1437, 939, 437, 3981, 42, 124, 16748, 4, 1318, 16, 2579, 1437, 600, 10, 828, 7174, 13, 2608, 86, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I ordered this in a small petite. with tracy reese i never really know what to expect in terms of sizing. i'm 5 ft tall about 118 pounds. i'm in between a 4 petite and a 6 petite depending on the brand  broad shouldered  slim hipped and very short waisted. i found this dress to fit a little large. it was quite shapeless on me though i did like the wide scoop neck.  i'm sending this back sadly. quality is nice  though a bit thin for winter time.,2021-04-23T00:33:35Z
4358,12771,0,1,"[0, 713, 3588, 16, 182, 1256, 53, 129, 5, 2576, 16, 9321, 4, 5, 299, 16, 2198, 192, 149, 8, 47, 74, 240, 7, 3568, 10, 6013, 50, 9215, 12213, 4, 939, 770, 10, 3588, 939, 115, 95, 3211, 15, 8, 45, 33, 7, 10490, 98, 24, 222, 119, 75, 173, 13, 162, 4, 53, 114, 47, 218, 75, 1508, 4477, 2961, 50, 110, 11689, 3723, 25558, 149, 1437, 24, 18, 202, 10, 182, 2721, 3588, 4, 939, 437, 2333, 10, 4716, 1459, 11, 144, 383, 53, 42, 938, 75, 577, 11, 181, 98, 939, 2740, 41, 3023, 29, 4, 5, 5933, 21, 205, 36, 3654, 350, 251, 1437, 45, 350, 765, 43, 53, 24, 21, 847, 169, 350, 614, 13, 162, 4, 15, 2, 1, 1, 1]",This dress is very pretty but only the bottom is lined. the top is completely see through and you would need to wear a tank or slip underneath. i wanted a dress i could just throw on and not have to layer so it didm't work for me. but if you don't mind layering or your bra peeking through  it's still a very beautiful dress. i'm usually a petite in most things but this wasn't available in p so i ordered an xs. the length was good (not too long  not too short) but it was cut way too low for me. on,2021-04-23T00:33:35Z
4359,13949,1,2,"[0, 713, 30260, 3235, 34, 960, 4, 939, 941, 657, 5, 910, 4272, 154, 11, 5, 13977, 8, 5, 2143, 765, 2576, 4, 1747, 5, 1953, 127, 9759, 219, 782, 4, 939, 348, 10610, 24, 4295, 9, 498, 8, 24, 202, 3106, 63, 1318, 8, 1326, 1518, 92, 4, 939, 120, 10, 319, 9, 33391, 358, 86, 939, 3568, 24, 4, 5, 129, 41113, 16, 24, 630, 75, 3841, 182, 1335, 4, 71, 10, 10645, 11, 5, 3716, 50, 5, 8037, 24, 10117, 7727, 13, 722, 190, 77, 939, 437, 11963, 66, 11, 5, 1035, 2859, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This bathing suit has everything. i especially love the ruching in the waist and the boy short bottom. finally the coverage my booty needs. i've worn it dozens of times and it still holds its quality and looks brand new. i get a lot of compliments every time i wear it. the only drawback is it doesn't dry very quickly. after a dip in the pool or the lake it stays wet for hours even when i'm laying out in the summer heat.,2021-04-23T00:33:35Z
4360,5304,-1,0,"[0, 43670, 3215, 42, 11, 1104, 8, 5, 3723, 35600, 3195, 12, 5, 3124, 31670, 58, 36298, 4, 45, 157, 1887, 4, 939, 218, 75, 5940, 42, 13454, 23, 70, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Ordered this in white and the peachy color- the armholes were gaping. not well designed. i don't recommend this tee at all.,2021-04-23T00:33:35Z
4361,6872,1,2,"[0, 100, 657, 141, 47, 64, 3568, 42, 19, 10, 326, 12, 8674, 50, 3089, 11556, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I love how you can wear this with a t-shirt or blouse.,2021-04-23T00:33:35Z
4362,18863,1,2,"[0, 100, 2162, 209, 59, 10, 353, 536, 8, 939, 657, 106, 328, 372, 2564, 1437, 45, 350, 3229, 13, 2084, 23941, 10844, 1437, 61, 839, 939, 64, 3588, 62, 19, 10, 27115, 636, 8, 10317, 13, 173, 4, 98, 4140, 219, 8, 3473, 1437, 53, 202, 156, 66, 9, 10, 1236, 12001, 12, 12528, 1468, 4, 657, 5, 3195, 111, 24, 18, 10, 828, 9, 10, 12339, 909, 1437, 98, 1326, 372, 19, 960, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I bought these about a month ago and i love them! great fit  not too tight for legging jeans  which means i can dress up with a tunic and boots for work. so stretchy and comfortable  but still made out of a jean-type material. love the color - it's a bit of a gray black  so looks great with everything!,2021-04-23T00:33:35Z
4363,19422,1,2,"[0, 133, 8089, 8, 1521, 32, 5835, 11, 621, 4, 24, 16, 65, 12, 10799, 8, 25, 144, 449, 26298, 366, 213, 24, 16, 1087, 1722, 219, 8, 12741, 1437, 8, 45, 15898, 4, 939, 563, 7, 3568, 24, 19, 10, 1763, 9, 909, 13344, 8, 67, 19, 909, 2084, 6149, 1033, 4, 939, 657, 5, 1114, 9, 4477, 2961, 42, 81, 13344, 4, 939, 33, 10, 1122, 449, 26298, 139, 8, 3568, 24, 25, 10, 741, 1295, 3235, 1719, 12, 658, 4, 5, 251, 449, 26298, 139, 81, 765, 1326, 2310, 8, 2297, 8, 2029, 47, 5, 1973, 7, 33, 103, 1953, 77, 47, 236, 24, 4, 67, 1437, 269, 24643, 81, 2007, 909, 2084, 6149, 1033, 8, 909, 299, 4, 24, 18, 1109, 41, 2, 1]",The colors and design are stunning in person. it is one-size and as most kimonos go it is billowy and flowing  and not fitted. i plan to wear it with a pair of black shorts and also with black leggings. i love the idea of layering this over shorts. i have a similar kimono and wear it as a bating suit cover-up. the long kimono over short looks fresh and modern and gives you the option to have some coverage when you want it. also  really pops over simple black leggings and black top. it's light an,2021-04-23T00:33:35Z
4364,17457,0,1,"[0, 100, 657, 5, 1521, 8, 17338, 9, 42, 3588, 53, 77, 939, 1381, 24, 15, 24, 21, 540, 87, 34203, 15, 162, 8, 1415, 818, 363, 11436, 16, 298, 48329, 1437, 269, 5074, 142, 5, 1468, 16, 12058, 328, 939, 2162, 24, 13, 127, 2761, 1386, 142, 939, 216, 24, 40, 2342, 7933, 69, 809, 1907, 55, 87, 4318, 4, 1437, 939, 437, 1195, 455, 15, 2576, 8, 299, 8, 24, 1302, 7, 356, 357, 15, 28701, 390, 4, 1437, 5, 129, 3674, 1437, 16, 33, 16, 14, 5, 31622, 2045, 15651, 4, 5, 3031, 1468, 8, 10199, 16, 5373, 2721, 600, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I love the design and aesthetic of this dress but when i tried it on it was less than flattering on me and looked almost night gown ish:(  really sad because the material is gorgeous! i bought it for my sister instead because i know it will flatter her body type more than mine.  i'm rather full on bottom and top and it seems to look better on slender women.  the only complaint  is have is that the straps seem delicate. the actual material and fabric is crazy beautiful though!,2021-04-23T00:33:35Z
4365,3402,-1,0,"[0, 243, 16, 98, 11962, 11, 5, 2170, 53, 938, 75, 34203, 15, 162, 4, 24, 67, 1299, 101, 939, 1705, 75, 1693, 127, 3701, 150, 2498, 24, 4, 939, 657, 6215, 8, 40, 28, 10, 6000, 2378, 1437, 53, 42, 3588, 95, 938, 75, 13, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",It is so cute in the picture but wasn't flattering on me. it also felt like i couldn't raise my arms while wearing it. i love retailer and will be a forever fan  but this dress just wasn't for me.,2021-04-23T00:33:35Z
4366,18608,0,1,"[0, 10993, 160, 1437, 42, 6399, 16, 10, 1368, 417, 11, 2242, 354, 1518, 1437, 45, 2342, 1688, 415, 4, 939, 657, 2342, 1688, 415, 5296, 98, 14, 16, 596, 939, 3225, 2162, 42, 3089, 11556, 4, 939, 101, 5, 1114, 8, 5, 35314, 9, 5, 6399, 4, 5, 934, 41113, 13, 162, 21, 14, 24, 16, 2198, 192, 149, 4, 939, 95, 836, 2185, 7, 120, 10, 18052, 16979, 740, 5602, 95, 7, 3568, 42, 65, 299, 4, 2540, 464, 1518, 766, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",First off  this shirt is a hd in paris brand  not floreat. i love floreat clothing so that is why i initially bought this blouse. i like the idea and the coloring of the shirt. the biggest drawback for me was that it is completely see through. i just bring myself to get a strapless cami just to wear this one top. please change brand name.,2021-04-23T00:33:35Z
4367,16885,1,2,"[0, 133, 1836, 579, 3124, 6538, 32, 10, 410, 350, 81, 12, 8407, 8, 939, 465, 939, 489, 18624, 5, 10762, 98, 5, 2380, 9, 127, 11689, 351, 75, 311, 36, 463, 39328, 159, 7, 41, 3023, 29, 156, 5, 809, 350, 3229, 322, 24, 18, 10, 828, 26428, 13, 10, 3280, 1437, 7174, 6013, 1437, 53, 24, 18, 10, 205, 358, 183, 1437, 3568, 70, 5, 86, 17771, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",The size s arm holes are a little too over-sized and i find i keep adjusting the shoulders so the sides of my bra won't show (and sizing down to an xs made the body too tight). it's a bit pricey for a basic  thin tank  but it's a good every day  wear all the time staple.,2021-04-23T00:33:35Z
4368,16495,0,1,"[0, 100, 657, 42, 16576, 8, 2813, 939, 115, 489, 24, 4, 53, 24, 16, 45, 13, 5, 32039, 6835, 4, 939, 524, 195, 108, 288, 113, 8325, 23246, 8, 5, 4761, 4716, 1459, 21, 59, 204, 11, 350, 251, 1437, 190, 19, 18862, 5641, 4, 127, 5927, 21, 7, 3568, 42, 19, 6255, 1536, 98, 939, 33, 7, 671, 4, 18501, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","I love this skirt and wish i could keep it. but it is not for the vertically challenged. i am 5'0"" 130 lbs and the medium petite was about 4 in too long  even with wedges. my intent was to wear this with sandals so i have to return. boo.",2021-04-23T00:33:35Z
4369,16510,1,2,"[0, 713, 16576, 16, 2721, 328, 5, 2272, 269, 24643, 8, 817, 5, 16576, 1413, 66, 4, 24, 1237, 1528, 7, 1836, 4, 2299, 10, 372, 1285, 7, 110, 18704, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This skirt is beautiful! the green really pops and makes the skirt stand out. it runs true to size. definitely a great addition to your wardrobe.,2021-04-23T00:33:35Z
4370,5246,1,2,"[0, 9904, 24, 16, 2233, 219, 1437, 53, 30, 1521, 4, 142, 24, 16, 10, 10941, 5933, 8, 11708, 24, 965, 75, 41, 696, 13, 162, 190, 25, 10, 4716, 1459, 4, 24, 34, 10, 828, 9, 41, 364, 38537, 356, 15, 25, 114, 24, 18, 95, 11291, 15, 110, 809, 4, 99, 630, 75, 311, 157, 11, 804, 3493, 32, 2721, 5966, 241, 3698, 1437, 29741, 359, 1104, 25816, 878, 1328, 5, 1521, 4, 42, 3639, 7, 5, 30228, 356, 9, 42, 299, 4, 1437, 372, 7, 3588, 62, 10844, 50, 19, 10, 3588, 219, 21451, 16576, 13, 10, 363, 66, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Yes it is boxy  but by design. because it is a shorter length and sheer it isn't an issue for me even as a petite. it has a bit of an ethereal look on as if it's just floating on your body. what doesn't show well in online pictures are beautiful chartreuse  charcoal & white threads running throughout the design. this adds to the classy look of this top.  great to dress up jeans or with a dressy pencil skirt for a night out.,2021-04-23T00:33:35Z
4371,6375,1,2,"[0, 100, 109, 45, 206, 939, 115, 5486, 141, 203, 939, 657, 42, 299, 328, 24, 16, 98, 34203, 8, 3793, 4, 939, 657, 14, 5, 2576, 457, 16, 2829, 11708, 8, 10, 430, 10199, 87, 5, 299, 4, 24, 16, 4140, 219, 1437, 61, 13, 162, 16, 10, 4613, 631, 4, 939, 3584, 5, 183, 24, 376, 11, 1400, 4, 24, 16, 1335, 16292, 7, 181, 7491, 600, 12846, 19, 5, 2496, 9, 6399, 24, 18, 45, 98, 1099, 1437, 53, 761, 9, 9327, 13, 10, 299, 14, 16, 818, 68, 1866, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I do not think i could express how much i love this top! it is so flattering and soft. i love that the bottom half is slightly sheer and a different fabric than the top. it is stretchy  which for me is a wonderful thing. i purchased the day it came in store. it is quickly prone to pilling though!! with the style of shirt it's not so bad  but kind of unfortunate for a top that is almost $100.,2021-04-23T00:33:35Z
4372,16478,0,1,"[0, 100, 269, 770, 7, 657, 42, 1437, 53, 24, 56, 98, 203, 10199, 198, 5, 13977, 939, 1415, 101, 939, 21, 59, 7, 2438, 13137, 4, 13, 4885, 1437, 939, 437, 195, 108, 246, 113, 11061, 23246, 4, 5, 299, 443, 2564, 2051, 36, 12186, 10, 410, 1823, 929, 15, 1169, 526, 223, 4709, 6195, 405, 443, 1437, 53, 45, 98, 203, 24, 74, 348, 10922, 2050, 162, 31, 2396, 24, 322, 939, 37282, 3723, 2911, 783, 8, 2342, 7928, 4469, 13657, 5579, 405, 938, 75, 14, 939, 399, 75, 4883, 14, 21, 5, 3833, 2496, 259, 4, 24, 21, 182, 11962, 31, 5, 760, 8, 124, 1437, 53, 77, 939, 1224, 29445, 24, 21, 95, 1021, 22984, 1307, 4, 101, 10178, 1307, 4, 939, 1682, 2]","I really wanted to love this  but it had so much fabric around the waist i looked like i was about to deliver twins. for ref  i'm 5'3"" 105 lbs. the top area fit fine (had a little extra room on either side under armpit area  but not so much it would've deterred me from keeping it). i adore peplum and flouncy tops--it wasn't that i didn't realize that was the intended style here. it was very cute from the front and back  but when i turned sideways it was just omg huge. like tent huge. i kept look",2021-04-23T00:33:35Z
